iso,GCAM_region_ID,year,scenario,temp_change,gdp
lbr,5,2100,gSSP1,1C,284484.6728
lbr,5,2100,gSSP1,2C,284484.6728
lbr,5,2100,gSSP1,3C,284484.6728
lbr,5,2100,gSSP1,4C,284484.6728
lby,3,2100,gSSP1,1C,206330.6438
lby,3,2100,gSSP1,2C,207892.6832
lby,3,2100,gSSP1,3C,209899.5554
lby,3,2100,gSSP1,4C,212451.7063
lca,9,2100,gSSP1,1C,5138.431154
lca,9,2100,gSSP1,2C,5138.431154
lca,9,2100,gSSP1,3C,5138.431154
lca,9,2100,gSSP1,4C,5138.431154
lka,27,2100,gSSP1,1C,418767.8965
lka,27,2100,gSSP1,2C,418767.8965
lka,27,2100,gSSP1,3C,418767.8965
lka,27,2100,gSSP1,4C,418767.8965
lso,4,2100,gSSP1,1C,59325.6159
lso,4,2100,gSSP1,2C,59325.6159
lso,4,2100,gSSP1,3C,59325.6159
lso,4,2100,gSSP1,4C,59325.6159
ltu,12,2100,gSSP1,1C,58491.25872
ltu,12,2100,gSSP1,2C,58491.25872
ltu,12,2100,gSSP1,3C,58491.25872
ltu,12,2100,gSSP1,4C,58491.25872
lux,13,2100,gSSP1,1C,88013.579
lux,13,2100,gSSP1,2C,88013.579
lux,13,2100,gSSP1,3C,88013.579
lux,13,2100,gSSP1,4C,88013.579
lva,12,2100,gSSP1,1C,48436.86608
lva,12,2100,gSSP1,2C,48436.86608
lva,12,2100,gSSP1,3C,48436.86608
lva,12,2100,gSSP1,4C,48436.86608
mac,11,2100,gSSP1,1C,17269.47493
mac,11,2100,gSSP1,2C,17269.47493
mac,11,2100,gSSP1,3C,17269.47493
mac,11,2100,gSSP1,4C,17269.47493
mar,3,2100,gSSP1,1C,635033.3082
mar,3,2100,gSSP1,2C,635033.3082
mar,3,2100,gSSP1,3C,635033.3082
mar,3,2100,gSSP1,4C,635033.3082
mda,14,2100,gSSP1,1C,14412.1695
mda,14,2100,gSSP1,2C,14412.1695
mda,14,2100,gSSP1,3C,14412.1695
mda,14,2100,gSSP1,4C,14412.1695
mdg,2,2100,gSSP1,1C,681551.3703
mdg,2,2100,gSSP1,2C,696990.1369
mdg,2,2100,gSSP1,3C,716545.908
mdg,2,2100,gSSP1,4C,741816.0277
mdv,27,2100,gSSP1,1C,7477.863418
mdv,27,2100,gSSP1,2C,7477.863418
mdv,27,2100,gSSP1,3C,7477.863418
mdv,27,2100,gSSP1,4C,7477.863418
mex,20,2100,gSSP1,1C,4307263.107
mex,20,2100,gSSP1,2C,4307263.107
mex,20,2100,gSSP1,3C,4307263.107
mex,20,2100,gSSP1,4C,4307263.107
mkd,15,2100,gSSP1,1C,54517.97646
mkd,15,2100,gSSP1,2C,54517.97646
mkd,15,2100,gSSP1,3C,54517.97646
mkd,15,2100,gSSP1,4C,54517.97646
mli,5,2100,gSSP1,1C,777287.9128
mli,5,2100,gSSP1,2C,802841.2364
mli,5,2100,gSSP1,3C,834410.2225
mli,5,2100,gSSP1,4C,871325.203
mlt,12,2100,gSSP1,1C,13308.3689
mlt,12,2100,gSSP1,2C,13308.3689
mlt,12,2100,gSSP1,3C,13308.3689
mlt,12,2100,gSSP1,4C,13308.3689
mmr,29,2100,gSSP1,1C,445553.6142
mmr,29,2100,gSSP1,2C,462016.6258
mmr,29,2100,gSSP1,3C,480588.5624
mmr,29,2100,gSSP1,4C,501913.3374
mne,15,2100,gSSP1,1C,12403.51504
mne,15,2100,gSSP1,2C,12403.51504
mne,15,2100,gSSP1,3C,12403.51504
mne,15,2100,gSSP1,4C,12403.51504
mng,10,2100,gSSP1,1C,87867.74085
mng,10,2100,gSSP1,2C,87867.74085
mng,10,2100,gSSP1,3C,87867.74085
mng,10,2100,gSSP1,4C,87867.74085
moz,4,2100,gSSP1,1C,1201242.418
moz,4,2100,gSSP1,2C,1235258.325
moz,4,2100,gSSP1,3C,1277097.89
moz,4,2100,gSSP1,4C,1325318.37
mrt,5,2100,gSSP1,1C,105344.5479
mrt,5,2100,gSSP1,2C,105344.5479
mrt,5,2100,gSSP1,3C,105344.5479
mrt,5,2100,gSSP1,4C,105344.5479
mus,2,2100,gSSP1,1C,32804.03003
mus,2,2100,gSSP1,2C,32804.03003
mus,2,2100,gSSP1,3C,32804.03003
mus,2,2100,gSSP1,4C,32804.03003
mwi,4,2100,gSSP1,1C,1053614.168
mwi,4,2100,gSSP1,2C,1053614.168
mwi,4,2100,gSSP1,3C,1053614.168
mwi,4,2100,gSSP1,4C,1053614.168
mys,29,2100,gSSP1,1C,1425021.586
mys,29,2100,gSSP1,2C,1425021.586
mys,29,2100,gSSP1,3C,1425021.586
mys,29,2100,gSSP1,4C,1425021.586
nam,4,2100,gSSP1,1C,56865.30328
nam,4,2100,gSSP1,2C,56865.30328
nam,4,2100,gSSP1,3C,56865.30328
nam,4,2100,gSSP1,4C,56865.30328
ncl,29,2100,gSSP1,1C,10665.33694
ncl,29,2100,gSSP1,2C,10665.33694
ncl,29,2100,gSSP1,3C,10665.33694
ncl,29,2100,gSSP1,4C,10665.33694
ner,5,2100,gSSP1,1C,1355261.106
ner,5,2100,gSSP1,2C,1399815.286
ner,5,2100,gSSP1,3C,1454858.235
ner,5,2100,gSSP1,4C,1519222.336
nga,5,2100,gSSP1,1C,15191712.16
nga,5,2100,gSSP1,2C,15941792.78
nga,5,2100,gSSP1,3C,16818751.98
nga,5,2100,gSSP1,4C,17767361.97
nic,9,2100,gSSP1,1C,149799.838
nic,9,2100,gSSP1,2C,149799.838
nic,9,2100,gSSP1,3C,149799.838
nic,9,2100,gSSP1,4C,149799.838
nld,13,2100,gSSP1,1C,1701649.978
nld,13,2100,gSSP1,2C,1701649.978
nld,13,2100,gSSP1,3C,1701649.978
nld,13,2100,gSSP1,4C,1701649.978
nor,16,2100,gSSP1,1C,1170780.597
nor,16,2100,gSSP1,2C,1170780.597
nor,16,2100,gSSP1,3C,1170780.597
nor,16,2100,gSSP1,4C,1170780.597
npl,27,2100,gSSP1,1C,676728.7607
npl,27,2100,gSSP1,2C,676728.7607
npl,27,2100,gSSP1,3C,676728.7607
npl,27,2100,gSSP1,4C,676728.7607
nzl,6,2100,gSSP1,1C,616002.8646
nzl,6,2100,gSSP1,2C,616002.8646
nzl,6,2100,gSSP1,3C,616002.8646
nzl,6,2100,gSSP1,4C,616002.8646
omn,21,2100,gSSP1,1C,183236.4489
omn,21,2100,gSSP1,2C,183236.4489
omn,21,2100,gSSP1,3C,183236.4489
omn,21,2100,gSSP1,4C,183236.4489
pak,22,2100,gSSP1,1C,3215130.705
pak,22,2100,gSSP1,2C,3281168.021
pak,22,2100,gSSP1,3C,3358185.264
pak,22,2100,gSSP1,4C,3449779.306
pan,9,2100,gSSP1,1C,172239.585
pan,9,2100,gSSP1,2C,172239.585
pan,9,2100,gSSP1,3C,172239.585
pan,9,2100,gSSP1,4C,172239.585
per,26,2100,gSSP1,1C,934441.3146
per,26,2100,gSSP1,2C,934441.3146
per,26,2100,gSSP1,3C,934441.3146
per,26,2100,gSSP1,4C,934441.3146
phl,29,2100,gSSP1,1C,3246000.632
phl,29,2100,gSSP1,2C,3404133.768
phl,29,2100,gSSP1,3C,3579134.023
phl,29,2100,gSSP1,4C,3772061.438
png,29,2100,gSSP1,1C,312242.5013
png,29,2100,gSSP1,2C,323779.7254
png,29,2100,gSSP1,3C,336794.8772
png,29,2100,gSSP1,4C,351739.2091
pol,12,2100,gSSP1,1C,1104404.189
pol,12,2100,gSSP1,2C,1104404.189
pol,12,2100,gSSP1,3C,1104404.189
pol,12,2100,gSSP1,4C,1104404.189
pri,1,2100,gSSP1,1C,70588.50075
pri,1,2100,gSSP1,2C,70588.50075
pri,1,2100,gSSP1,3C,70588.50075
pri,1,2100,gSSP1,4C,70588.50075
prt,13,2100,gSSP1,1C,684118.2179
prt,13,2100,gSSP1,2C,684118.2179
prt,13,2100,gSSP1,3C,684118.2179
prt,13,2100,gSSP1,4C,684118.2179
pry,26,2100,gSSP1,1C,260610.1552
pry,26,2100,gSSP1,2C,260610.1552
pry,26,2100,gSSP1,3C,260610.1552
pry,26,2100,gSSP1,4C,260610.1552
pse,21,2100,gSSP1,1C,150539.6711
pse,21,2100,gSSP1,2C,150539.6711
pse,21,2100,gSSP1,3C,150539.6711
pse,21,2100,gSSP1,4C,150539.6711
pyf,29,2100,gSSP1,1C,7224.011389
pyf,29,2100,gSSP1,2C,7224.011389
pyf,29,2100,gSSP1,3C,7224.011389
pyf,29,2100,gSSP1,4C,7224.011389
qat,21,2100,gSSP1,1C,170613.7885
qat,21,2100,gSSP1,2C,170613.7885
qat,21,2100,gSSP1,3C,170613.7885
qat,21,2100,gSSP1,4C,170613.7885
rom,12,2100,gSSP1,1C,435082.1846
rom,12,2100,gSSP1,2C,435082.1846
rom,12,2100,gSSP1,3C,435082.1846
rom,12,2100,gSSP1,4C,435082.1846
rus,23,2100,gSSP1,1C,2690463.503
rus,23,2100,gSSP1,2C,2472061.349
rus,23,2100,gSSP1,3C,2213018.861
rus,23,2100,gSSP1,4C,1914594.522
rwa,2,2100,gSSP1,1C,379214.2739
rwa,2,2100,gSSP1,2C,379214.2739
rwa,2,2100,gSSP1,3C,379214.2739
rwa,2,2100,gSSP1,4C,379214.2739
sau,21,2100,gSSP1,1C,1661964.926
sau,21,2100,gSSP1,2C,1661964.926
sau,21,2100,gSSP1,3C,1661964.926
sau,21,2100,gSSP1,4C,1661964.926
sdn,2,2100,gSSP1,1C,1969682.977
sdn,2,2100,gSSP1,2C,2020568.511
sdn,2,2100,gSSP1,3C,2085168.835
sdn,2,2100,gSSP1,4C,2157754.986
sen,5,2100,gSSP1,1C,541825.9532
sen,5,2100,gSSP1,2C,541825.9532
sen,5,2100,gSSP1,3C,541825.9532
sen,5,2100,gSSP1,4C,541825.9532
sgp,29,2100,gSSP1,1C,191742.2848
sgp,29,2100,gSSP1,2C,191742.2848
sgp,29,2100,gSSP1,3C,191742.2848
sgp,29,2100,gSSP1,4C,191742.2848
slb,29,2100,gSSP1,1C,20833.32226
slb,29,2100,gSSP1,2C,20833.32226
slb,29,2100,gSSP1,3C,20833.32226
slb,29,2100,gSSP1,4C,20833.32226
sle,5,2100,gSSP1,1C,232682.8149
sle,5,2100,gSSP1,2C,232682.8149
sle,5,2100,gSSP1,3C,232682.8149
sle,5,2100,gSSP1,4C,232682.8149
slv,9,2100,gSSP1,1C,101021.1122
slv,9,2100,gSSP1,2C,101021.1122
slv,9,2100,gSSP1,3C,101021.1122
slv,9,2100,gSSP1,4C,101021.1122
som,2,2100,gSSP1,1C,45997.11794
som,2,2100,gSSP1,2C,47185.42487
som,2,2100,gSSP1,3C,48694.00709
som,2,2100,gSSP1,4C,50389.07872
srb,15,2100,gSSP1,1C,144259.7527
srb,15,2100,gSSP1,2C,144259.7527
srb,15,2100,gSSP1,3C,144259.7527
srb,15,2100,gSSP1,4C,144259.7527
stp,5,2100,gSSP1,1C,5144.79145
stp,5,2100,gSSP1,2C,5144.79145
stp,5,2100,gSSP1,3C,5144.79145
stp,5,2100,gSSP1,4C,5144.79145
sur,25,2100,gSSP1,1C,5663.196946
sur,25,2100,gSSP1,2C,5663.196946
sur,25,2100,gSSP1,3C,5663.196946
sur,25,2100,gSSP1,4C,5663.196946
svk,12,2100,gSSP1,1C,223099.9263
svk,12,2100,gSSP1,2C,223099.9263
svk,12,2100,gSSP1,3C,223099.9263
svk,12,2100,gSSP1,4C,223099.9263
svn,12,2100,gSSP1,1C,94711.82306
svn,12,2100,gSSP1,2C,94711.82306
svn,12,2100,gSSP1,3C,94711.82306
svn,12,2100,gSSP1,4C,94711.82306
swe,13,2100,gSSP1,1C,1271860.993
swe,13,2100,gSSP1,2C,1271860.993
swe,13,2100,gSSP1,3C,1271860.993
swe,13,2100,gSSP1,4C,1271860.993
swz,4,2100,gSSP1,1C,31790.28219
swz,4,2100,gSSP1,2C,31790.28219
swz,4,2100,gSSP1,3C,31790.28219
swz,4,2100,gSSP1,4C,31790.28219
syr,21,2100,gSSP1,1C,1005833.223
syr,21,2100,gSSP1,2C,1016307.639
syr,21,2100,gSSP1,3C,1030542.869
syr,21,2100,gSSP1,4C,1047291.959
tcd,5,2100,gSSP1,1C,666613.0485
tcd,5,2100,gSSP1,2C,688527.9383
tcd,5,2100,gSSP1,3C,715601.9448
tcd,5,2100,gSSP1,4C,747260.7514
tgo,5,2100,gSSP1,1C,264905.0921
tgo,5,2100,gSSP1,2C,264905.0921
tgo,5,2100,gSSP1,3C,264905.0921
tgo,5,2100,gSSP1,4C,264905.0921
tha,29,2100,gSSP1,1C,1827375.312
tha,29,2100,gSSP1,2C,1827375.312
tha,29,2100,gSSP1,3C,1827375.312
tha,29,2100,gSSP1,4C,1827375.312
tjk,10,2100,gSSP1,1C,112866.8516
tjk,10,2100,gSSP1,2C,112866.8516
tjk,10,2100,gSSP1,3C,112866.8516
tjk,10,2100,gSSP1,4C,112866.8516
tkm,10,2100,gSSP1,1C,100716.1449
tkm,10,2100,gSSP1,2C,100716.1449
tkm,10,2100,gSSP1,3C,100716.1449
tkm,10,2100,gSSP1,4C,100716.1449
tls,29,2100,gSSP1,1C,75518.8278
tls,29,2100,gSSP1,2C,75518.8278
tls,29,2100,gSSP1,3C,75518.8278
tls,29,2100,gSSP1,4C,75518.8278
ton,29,2100,gSSP1,1C,1657.56284
ton,29,2100,gSSP1,2C,1657.56284
ton,29,2100,gSSP1,3C,1657.56284
ton,29,2100,gSSP1,4C,1657.56284
tto,9,2100,gSSP1,1C,24216.00563
tto,9,2100,gSSP1,2C,24216.00563
tto,9,2100,gSSP1,3C,24216.00563
tto,9,2100,gSSP1,4C,24216.00563
tun,3,2100,gSSP1,1C,205515.6853
tun,3,2100,gSSP1,2C,205515.6853
tun,3,2100,gSSP1,3C,205515.6853
tun,3,2100,gSSP1,4C,205515.6853
tur,15,2100,gSSP1,1C,3057580.657
tur,15,2100,gSSP1,2C,3072816.454
tur,15,2100,gSSP1,3C,3094085.626
tur,15,2100,gSSP1,4C,3122698.453
tza,4,2100,gSSP1,1C,2242229.287
tza,4,2100,gSSP1,2C,2299286.389
tza,4,2100,gSSP1,3C,2362393.664
tza,4,2100,gSSP1,4C,2447118.161
uga,2,2100,gSSP1,1C,2214121.057
uga,2,2100,gSSP1,2C,2255664.526
uga,2,2100,gSSP1,3C,2313899.372
uga,2,2100,gSSP1,4C,2402600.879
ukr,14,2100,gSSP1,1C,466755.8573
ukr,14,2100,gSSP1,2C,466755.8573
ukr,14,2100,gSSP1,3C,466755.8573
ukr,14,2100,gSSP1,4C,466755.8573
ury,26,2100,gSSP1,1C,76063.11658
ury,26,2100,gSSP1,2C,76063.11658
ury,26,2100,gSSP1,3C,76063.11658
ury,26,2100,gSSP1,4C,76063.11658
usa,1,2100,gSSP1,1C,34516911.71
usa,1,2100,gSSP1,2C,33905360.07
usa,1,2100,gSSP1,3C,33180010.73
usa,1,2100,gSSP1,4C,32344387.6
uzb,10,2100,gSSP1,1C,442034.6459
uzb,10,2100,gSSP1,2C,442034.6459
uzb,10,2100,gSSP1,3C,442034.6459
uzb,10,2100,gSSP1,4C,442034.6459
vct,9,2100,gSSP1,1C,1992.737351
vct,9,2100,gSSP1,2C,1992.737351
vct,9,2100,gSSP1,3C,1992.737351
vct,9,2100,gSSP1,4C,1992.737351
ven,25,2100,gSSP1,1C,314715.593
ven,25,2100,gSSP1,2C,314715.593
ven,25,2100,gSSP1,3C,314715.593
ven,25,2100,gSSP1,4C,314715.593
vnm,29,2100,gSSP1,1C,1694197.627
vnm,29,2100,gSSP1,2C,1694197.627
vnm,29,2100,gSSP1,3C,1694197.627
vnm,29,2100,gSSP1,4C,1694197.627
vut,29,2100,gSSP1,1C,15187.84364
vut,29,2100,gSSP1,2C,15187.84364
vut,29,2100,gSSP1,3C,15187.84364
vut,29,2100,gSSP1,4C,15187.84364
wsm,29,2100,gSSP1,1C,2169.396398
wsm,29,2100,gSSP1,2C,2169.396398
wsm,29,2100,gSSP1,3C,2169.396398
wsm,29,2100,gSSP1,4C,2169.396398
yem,21,2100,gSSP1,1C,688243.0147
yem,21,2100,gSSP1,2C,695410.1508
yem,21,2100,gSSP1,3C,705150.6301
yem,21,2100,gSSP1,4C,716611.222
zaf,24,2100,gSSP1,1C,1248931.697
zaf,24,2100,gSSP1,2C,1248931.697
zaf,24,2100,gSSP1,3C,1248931.697
zaf,24,2100,gSSP1,4C,1248931.697
zmb,4,2100,gSSP1,1C,811719.4319
zmb,4,2100,gSSP1,2C,811719.4319
zmb,4,2100,gSSP1,3C,811719.4319
zmb,4,2100,gSSP1,4C,811719.4319
zwe,4,2100,gSSP1,1C,162777.8861
zwe,4,2100,gSSP1,2C,162777.8861
zwe,4,2100,gSSP1,3C,162777.8861
zwe,4,2100,gSSP1,4C,162777.8861
afg,27,2100,gSSP1,1C,1250181.018
afg,27,2100,gSSP1,2C,1289397.423
afg,27,2100,gSSP1,3C,1333236.108
afg,27,2100,gSSP1,4C,1385224.604
ago,4,2100,gSSP1,1C,964544.4634
ago,4,2100,gSSP1,2C,964544.4634
ago,4,2100,gSSP1,3C,964544.4634
ago,4,2100,gSSP1,4C,964544.4634
alb,15,2100,gSSP1,1C,52413.9824
alb,15,2100,gSSP1,2C,52413.9824
alb,15,2100,gSSP1,3C,52413.9824
alb,15,2100,gSSP1,4C,52413.9824
are,21,2100,gSSP1,1C,651109.8809
are,21,2100,gSSP1,2C,651109.8809
are,21,2100,gSSP1,3C,651109.8809
are,21,2100,gSSP1,4C,651109.8809
arg,31,2100,gSSP1,1C,1082669.408
arg,31,2100,gSSP1,2C,1082669.408
arg,31,2100,gSSP1,3C,1082669.408
arg,31,2100,gSSP1,4C,1082669.408
arm,10,2100,gSSP1,1C,28983.83842
arm,10,2100,gSSP1,2C,28983.83842
arm,10,2100,gSSP1,3C,28983.83842
arm,10,2100,gSSP1,4C,28983.83842
aus,6,2100,gSSP1,1C,4444599.235
aus,6,2100,gSSP1,2C,4444599.235
aus,6,2100,gSSP1,3C,4444599.235
aus,6,2100,gSSP1,4C,4444599.235
aut,13,2100,gSSP1,1C,729531.224
aut,13,2100,gSSP1,2C,729531.224
aut,13,2100,gSSP1,3C,729531.224
aut,13,2100,gSSP1,4C,729531.224
aze,10,2100,gSSP1,1C,145149.3499
aze,10,2100,gSSP1,2C,146311.9161
aze,10,2100,gSSP1,3C,147860.5638
aze,10,2100,gSSP1,4C,149858.6796
bdi,2,2100,gSSP1,1C,291637.3878
bdi,2,2100,gSSP1,2C,299171.6583
bdi,2,2100,gSSP1,3C,308736.5832
bdi,2,2100,gSSP1,4C,319483.9145
bel,13,2100,gSSP1,1C,1101752.244
bel,13,2100,gSSP1,2C,1101752.244
bel,13,2100,gSSP1,3C,1101752.244
bel,13,2100,gSSP1,4C,1101752.244
ben,5,2100,gSSP1,1C,528056.7403
ben,5,2100,gSSP1,2C,528056.7403
ben,5,2100,gSSP1,3C,528056.7403
ben,5,2100,gSSP1,4C,528056.7403
bfa,5,2100,gSSP1,1C,991175.5024
bfa,5,2100,gSSP1,2C,1044535.405
bfa,5,2100,gSSP1,3C,1102595.501
bfa,5,2100,gSSP1,4C,1164084.194
bgd,27,2100,gSSP1,1C,2599436.286
bgd,27,2100,gSSP1,2C,2662208.027
bgd,27,2100,gSSP1,3C,2734281.169
bgd,27,2100,gSSP1,4C,2826939.376
bgr,12,2100,gSSP1,1C,172704.7141
bgr,12,2100,gSSP1,2C,172704.7141
bgr,12,2100,gSSP1,3C,172704.7141
bgr,12,2100,gSSP1,4C,172704.7141
bhr,21,2100,gSSP1,1C,96885.15028
bhr,21,2100,gSSP1,2C,96885.15028
bhr,21,2100,gSSP1,3C,96885.15028
bhr,21,2100,gSSP1,4C,96885.15028
abw,9,2100,gSSP1,1C,3268.960397
abw,9,2100,gSSP1,2C,3268.960397
abw,9,2100,gSSP1,3C,3268.960397
abw,9,2100,gSSP1,4C,3268.960397
bhs,9,2100,gSSP2,1C,15241.46059
bhs,9,2100,gSSP2,2C,15241.46059
bhs,9,2100,gSSP2,3C,15241.46059
bhs,9,2100,gSSP2,4C,15241.46059
bih,15,2100,gSSP2,1C,58941.58193
bih,15,2100,gSSP2,2C,58941.58193
bih,15,2100,gSSP2,3C,58941.58193
bih,15,2100,gSSP2,4C,58941.58193
blr,14,2100,gSSP2,1C,117893.9814
blr,14,2100,gSSP2,2C,117893.9814
blr,14,2100,gSSP2,3C,117893.9814
blr,14,2100,gSSP2,4C,117893.9814
blz,9,2100,gSSP2,1C,10473.00039
blz,9,2100,gSSP2,2C,10473.00039
blz,9,2100,gSSP2,3C,10473.00039
blz,9,2100,gSSP2,4C,10473.00039
twn,30,2100,gSSP2,1C,726485.1056
twn,30,2100,gSSP2,2C,726485.1056
twn,30,2100,gSSP2,3C,726485.1056
twn,30,2100,gSSP2,4C,726485.1056
bol,26,2100,gSSP2,1C,431903.6807
bol,26,2100,gSSP2,2C,431903.6807
bol,26,2100,gSSP2,3C,431903.6807
bol,26,2100,gSSP2,4C,431903.6807
bra,7,2100,gSSP2,1C,5592912.213
bra,7,2100,gSSP2,2C,5592912.213
bra,7,2100,gSSP2,3C,5592912.213
bra,7,2100,gSSP2,4C,5592912.213
brb,9,2100,gSSP2,1C,5845.876826
brb,9,2100,gSSP2,2C,5845.876826
brb,9,2100,gSSP2,3C,5845.876826
brb,9,2100,gSSP2,4C,5845.876826
brn,29,2100,gSSP2,1C,35507.28609
brn,29,2100,gSSP2,2C,35507.28609
brn,29,2100,gSSP2,3C,35507.28609
brn,29,2100,gSSP2,4C,35507.28609
btn,27,2100,gSSP2,1C,48812.13972
btn,27,2100,gSSP2,2C,48812.13972
btn,27,2100,gSSP2,3C,48812.13972
btn,27,2100,gSSP2,4C,48812.13972
bwa,4,2100,gSSP2,1C,66206.20303
bwa,4,2100,gSSP2,2C,66206.20303
bwa,4,2100,gSSP2,3C,66206.20303
bwa,4,2100,gSSP2,4C,66206.20303
caf,5,2100,gSSP2,1C,101091.1494
caf,5,2100,gSSP2,2C,104414.5187
caf,5,2100,gSSP2,3C,108520.2626
caf,5,2100,gSSP2,4C,113321.2865
can,8,2100,gSSP2,1C,4387490.321
can,8,2100,gSSP2,2C,4387490.321
can,8,2100,gSSP2,3C,4387490.321
can,8,2100,gSSP2,4C,4387490.321
che,16,2100,gSSP2,1C,1389531.619
che,16,2100,gSSP2,2C,1389531.619
che,16,2100,gSSP2,3C,1389531.619
che,16,2100,gSSP2,4C,1389531.619
chl,26,2100,gSSP2,1C,645611.9327
chl,26,2100,gSSP2,2C,645611.9327
chl,26,2100,gSSP2,3C,645611.9327
chl,26,2100,gSSP2,4C,645611.9327
chn,11,2100,gSSP2,1C,22680521.89
chn,11,2100,gSSP2,2C,22154550.16
chn,11,2100,gSSP2,3C,21529994.07
chn,11,2100,gSSP2,4C,20809527.45
civ,5,2100,gSSP2,1C,961325.5548
civ,5,2100,gSSP2,2C,961325.5548
civ,5,2100,gSSP2,3C,961325.5548
civ,5,2100,gSSP2,4C,961325.5548
cmr,5,2100,gSSP2,1C,752912.8296
cmr,5,2100,gSSP2,2C,776852.6838
cmr,5,2100,gSSP2,3C,805327.2704
cmr,5,2100,gSSP2,4C,842753.5369
cod,5,2100,gSSP2,1C,2651395.271
cod,5,2100,gSSP2,2C,2738559.834
cod,5,2100,gSSP2,3C,2846244.334
cod,5,2100,gSSP2,4C,2972164.476
cog,5,2100,gSSP2,1C,235531.7762
cog,5,2100,gSSP2,2C,243274.8783
cog,5,2100,gSSP2,3C,252840.831
cog,5,2100,gSSP2,4C,264026.713
col,32,2100,gSSP2,1C,1842251.552
col,32,2100,gSSP2,2C,1871587.928
col,32,2100,gSSP2,3C,1922935.698
col,32,2100,gSSP2,4C,1992049.285
com,2,2100,gSSP2,1C,16316.3751
com,2,2100,gSSP2,2C,16316.3751
com,2,2100,gSSP2,3C,16316.3751
com,2,2100,gSSP2,4C,16316.3751
cpv,5,2100,gSSP2,1C,9659.029579
cpv,5,2100,gSSP2,2C,9659.029579
cpv,5,2100,gSSP2,3C,9659.029579
cpv,5,2100,gSSP2,4C,9659.029579
cri,9,2100,gSSP2,1C,184064.3248
cri,9,2100,gSSP2,2C,184064.3248
cri,9,2100,gSSP2,3C,184064.3248
cri,9,2100,gSSP2,4C,184064.3248
cub,9,2100,gSSP2,1C,115412.1473
cub,9,2100,gSSP2,2C,115412.1473
cub,9,2100,gSSP2,3C,115412.1473
cub,9,2100,gSSP2,4C,115412.1473
cyp,12,2100,gSSP2,1C,44084.49936
cyp,12,2100,gSSP2,2C,44084.49936
cyp,12,2100,gSSP2,3C,44084.49936
cyp,12,2100,gSSP2,4C,44084.49936
cze,12,2100,gSSP2,1C,715027.2896
cze,12,2100,gSSP2,2C,715027.2896
cze,12,2100,gSSP2,3C,715027.2896
cze,12,2100,gSSP2,4C,715027.2896
deu,13,2100,gSSP2,1C,5752681.167
deu,13,2100,gSSP2,2C,5650855.918
deu,13,2100,gSSP2,3C,5529945.274
deu,13,2100,gSSP2,4C,5390466.876
dji,2,2100,gSSP2,1C,22764.0213
dji,2,2100,gSSP2,2C,23352.11563
dji,2,2100,gSSP2,3C,24098.71453
dji,2,2100,gSSP2,4C,24937.60724
dnk,13,2100,gSSP2,1C,632029.3162
dnk,13,2100,gSSP2,2C,632029.3162
dnk,13,2100,gSSP2,3C,632029.3162
dnk,13,2100,gSSP2,4C,632029.3162
dom,9,2100,gSSP2,1C,317522.6503
dom,9,2100,gSSP2,2C,317522.6503
dom,9,2100,gSSP2,3C,317522.6503
dom,9,2100,gSSP2,4C,317522.6503
dza,3,2100,gSSP2,1C,713143.6944
dza,3,2100,gSSP2,2C,713143.6944
dza,3,2100,gSSP2,3C,713143.6944
dza,3,2100,gSSP2,4C,713143.6944
ecu,26,2100,gSSP2,1C,520599.0065
ecu,26,2100,gSSP2,2C,520599.0065
ecu,26,2100,gSSP2,3C,520599.0065
ecu,26,2100,gSSP2,4C,520599.0065
egy,3,2100,gSSP2,1C,2676500.224
egy,3,2100,gSSP2,2C,2676500.224
egy,3,2100,gSSP2,3C,2676500.224
egy,3,2100,gSSP2,4C,2676500.224
eri,2,2100,gSSP2,1C,69285.49975
eri,2,2100,gSSP2,2C,71075.44754
eri,2,2100,gSSP2,3C,73347.82629
eri,2,2100,gSSP2,4C,75901.1142
esp,13,2100,gSSP2,1C,3190085.258
esp,13,2100,gSSP2,2C,3190085.258
esp,13,2100,gSSP2,3C,3190085.258
esp,13,2100,gSSP2,4C,3190085.258
est,12,2100,gSSP2,1C,62789.70105
est,12,2100,gSSP2,2C,62789.70105
est,12,2100,gSSP2,3C,62789.70105
est,12,2100,gSSP2,4C,62789.70105
eth,2,2100,gSSP2,1C,2621707.877
eth,2,2100,gSSP2,2C,2682860.985
eth,2,2100,gSSP2,3C,2746330.499
eth,2,2100,gSSP2,4C,2816131.522
fin,13,2100,gSSP2,1C,575203.1648
fin,13,2100,gSSP2,2C,575203.1648
fin,13,2100,gSSP2,3C,575203.1648
fin,13,2100,gSSP2,4C,575203.1648
fji,29,2100,gSSP2,1C,17798.61984
fji,29,2100,gSSP2,2C,17798.61984
fji,29,2100,gSSP2,3C,17798.61984
fji,29,2100,gSSP2,4C,17798.61984
fra,13,2100,gSSP2,1C,6211498.519
fra,13,2100,gSSP2,2C,6211498.519
fra,13,2100,gSSP2,3C,6211498.519
fra,13,2100,gSSP2,4C,6211498.519
gab,5,2100,gSSP2,1C,74537.15639
gab,5,2100,gSSP2,2C,74537.15639
gab,5,2100,gSSP2,3C,74537.15639
gab,5,2100,gSSP2,4C,74537.15639
gbr,13,2100,gSSP2,1C,7011036.69
gbr,13,2100,gSSP2,2C,6951737.252
gbr,13,2100,gSSP2,3C,6881323.152
